z:\hap\1983\18\130.pdf, 1983, 18, b97c1f92-373c-458f-84b5-387d14a27f06
z:\hap\1983\19\10.pdf, 1983, 19, b6ab4acb-ab34-45e2-bc4e-0162f51547c7
z:\hap\1983\16\1.pdf, 1983, 16, 6798d8d9-986c-4a35-a36c-cfed11bd558e
z:\hap\1983\17\100.pdf, 1983, 17, c8de05ac-52b3-4c40-9ae4-bb1b26379805
z:\hap\1983\14\100.pdf, 1983, 14, dcd0f9fd-5397-4b3e-8c2c-31ba01a8e59c
z:\hap\1979\10\505.pdf, 1979, 10, 5d9f4370-72a4-4e40-9ace-372fc4f1eaa9
z:\hap\1979\17\1.pdf, 1979, 17, 162ab058-2c77-4632-8fd4-6be1f85ad550
z:\hap\1983\13\1.pdf, 1983, 13, 103637db-8dd4-4fb3-99d4-e45d5238d913
z:\hap\1983\10\47.pdf, 1983, 10, 6cd2e09c-0dc6-4dd4-b3dc-1d5b8f3d0d5e
z:\hap\1983\11\100.pdf, 1983, 11, 5b9832b0-bad2-459c-98a8-e41c9c20dc9d
z:\hap\1991\5\299.pdf, 1991, 5, b71ab212-4178-4f50-9b08-ee05040e5df9
z:\hap\1991\4\375.pdf, 1991, 4, af756bcd-3f56-47ea-bb98-92fdd687280a
z:\hap\1991\7\320.pdf, 1991, 7, ff9aa536-426a-4cc4-956a-6091ede91c59
z:\hap\1991\6\852.pdf, 1991, 6, 8520f4fe-3e37-4a6e-97d5-79373c77eb74
z:\hap\1991\1\277.pdf, 1991, 1, 34adcf78-cab7-4c21-abb9-b414fc4ef6de
z:\hap\1980\30\120.pdf, 1980, 30, a9c77097-3a20-4069-92fa-703ff2b3b70d
z:\hap\1991\3\733.pdf, 1991, 3, e575b74f-afb1-417e-8628-d0fecc8a1b39
z:\hap\1991\2\759.pdf, 1991, 2, 9cbaf2f1-4206-4cf4-ab85-04793b7b290c
z:\hap\1991\9\347.pdf, 1991, 9, c4f4db2a-1924-4000-9746-3da92bc8409a
z:\hap\1991\8\875.pdf, 1991, 8, 325bda7a-eb86-453b-af7e-82f86315d198
z:\hap\1968\20\7824.pdf, 1968, 20, 25594d19-27d8-44d6-aba4-1a11d4a19105
z:\hap\1968\21\7853.pdf, 1968, 21, 05ae98af-420d-4705-889c-d7daed0094da
z:\hap\1968\22\9606.pdf, 1968, 22, b5e44461-aea9-4e19-a7fb-acc7d0916d60
z:\hap\1968\23\10.pdf, 1968, 23, 64d5e55c-6fb3-44be-81d3-294c7f7de5d0
z:\hap\1968\24\7970.pdf, 1968, 24, 3b1ce22a-8043-41cd-bd5d-38e8776dc187
z:\hap\1968\25\8197.pdf, 1968, 25, b9c6e33e-b616-4bd9-83ec-19382e566187
z:\hap\1968\26\7670.pdf, 1968, 26, dd808931-ff71-4292-b81d-a52ede3b5ca3
z:\hap\1968\27\7649.pdf, 1968, 27, cc72dce3-3a03-43aa-92bc-cd43dc93851c
z:\hap\1968\28\9380.pdf, 1968, 28, f1d37cea-c969-477d-974c-2efc196d490d
z:\hap\1968\29\7584.pdf, 1968, 29, 9ceb932d-1e29-4732-9253-96d512eb3bd8
z:\hap\1995\40\168.pdf, 1995, 40, c1b7061f-8d0c-4c1f-95cc-d447f0a7af0d
z:\hap\1995\41\183.pdf, 1995, 41, 28bb79c6-fa8a-45df-8cad-22647e03b80b
z:\hap\1979\13\623.pdf, 1979, 13, 881c383f-e060-4d9e-8918-fc4772f1a52c
z:\hap\1984\27\4515.pdf, 1984, 27, daf0da94-bf0e-40cf-b2dd-39c275e4ce28
z:\hap\1973\14\114.pdf, 1973, 14, 66226b5b-f57d-41ca-9706-3bd0f426efac
z:\hap\1973\11\100.pdf, 1973, 11, bac1a153-78ed-445c-a6cd-d32c883e6372
z:\hap\1973\10\64.pdf, 1973, 10, f3e2cce5-331a-4735-94d8-9ca3c9b0eaa2
z:\hap\1973\13\100.pdf, 1973, 13, 70fa68d6-bc22-4cfd-84e6-f6bdb558f585
z:\hap\1973\12\117.pdf, 1973, 12, 476344dd-c2c4-43b7-a7a3-a16d88c3c421
z:\hap\1952\2\5047.pdf, 1952, 2, 139ca3a6-0cca-4f90-8a4a-3053b3953458
z:\hap\1952\3\5076.pdf, 1952, 3, fcc57f09-5bd4-46d9-a2eb-52eb3f0cfe6e
z:\hap\1952\1\5011.pdf, 1952, 1, ecc3ea57-ee2f-4831-a1c5-1b79a9c06fae
z:\hap\1952\4\5094.pdf, 1952, 4, 6994a843-7038-48ca-8c14-f3aa236827e9
z:\hap\1952\5\5038.pdf, 1952, 5, 17702467-d5c4-406b-b521-1aabb907c876
z:\hap\1979\12\587.pdf, 1979, 12, be286962-5618-4831-bb2c-27f9b3033fe6
z:\hap\1991\31\415.pdf, 1991, 31, 29f47031-1dbf-4e8a-a78e-ba84255bd6bc
z:\hap\1995\1\1.pdf, 1995, 1, 94fd0d63-7d0c-4301-979d-1de9f577b873
z:\hap\1979\26\293.pdf, 1979, 26, 6013915c-dd89-470f-9864-05821da033d3
z:\hap\1995\3\10.pdf, 1995, 3, a9819180-35ae-42fa-a10d-c48be766e831
z:\hap\1995\2\34.pdf, 1995, 2, 491da936-82f8-45f8-bde2-41be9242f671
z:\hap\1995\5\45.pdf, 1995, 5, 62c70a7d-3e0f-4d97-9c13-7e382253d1a4
z:\hap\1995\4\25.pdf, 1995, 4, 92fb7e57-c322-43cb-8733-bae172be3f5c
z:\hap\1995\7\100.pdf, 1995, 7, a045588d-ad31-4c3f-bd87-7ec2d5bbd48c
z:\hap\1995\6\70.pdf, 1995, 6, 69187fe7-c427-405b-b8f1-158962c5285c
z:\hap\1995\9\161.pdf, 1995, 9, 8a5b7fe3-7f7a-488e-9ed1-1a96233783a6
z:\hap\1995\8\125.pdf, 1995, 8, bf85efc5-cba4-492d-a2f6-633096c90dee
z:\hap\1979\24\380.pdf, 1979, 24, 8d3bfbe5-c62c-4dc1-9205-5449057ab808
z:\hap\1991\36\461.pdf, 1991, 36, 619dea0f-d9cf-47d7-bb5d-1f5af4b0d7ad
z:\hap\1979\25\337.pdf, 1979, 25, 7ec19259-d4c9-4fab-aa87-f3ad716654b1
z:\hap\1991\35\446.pdf, 1991, 35, 3a701e98-12c1-4372-84ab-5f0eef73abb0
z:\hap\1975\22\100.pdf, 1975, 22, d3783349-8d94-41e4-b80e-4ada1b45aeea
z:\hap\1975\23\123.pdf, 1975, 23, c9c159b4-7466-47c0-85f0-487541ffa9f8
z:\hap\1975\20\34.pdf, 1975, 20, 82960128-8929-4923-b000-0c3d508a998c
z:\hap\1975\21\64.pdf, 1975, 21, 12a8d5db-761a-4237-aefd-0e51715dc65d
z:\hap\1975\24\68.pdf, 1975, 24, be541021-8957-4fcd-ab13-a393ca00d4c2
z:\hap\1975\25\100.pdf, 1975, 25, 8f72a6c9-0662-4115-90de-dbfb37caf485
z:\hap\1979\20\161.pdf, 1979, 20, d080831a-5ae3-4987-84fc-47f13f42a992
z:\hap\1979\21\234.pdf, 1979, 21, f00469ae-ec33-40ae-9e07-64e566a30908
z:\hap\1978\29\115.pdf, 1978, 29, ec6b79d3-5295-4d21-8f5d-ed59ef41b6e6
z:\hap\1978\28\100.pdf, 1978, 28, f2c4e003-84b3-4f4c-8b4b-bc793052baea
z:\hap\1978\25\124.pdf, 1978, 25, 984b3b70-da13-48dc-81fe-79f733f21bfa
z:\hap\1978\24\166.pdf, 1978, 24, d4e8b245-0f95-437c-ad2f-72bb75a5c765
z:\hap\1978\27\10.pdf, 1978, 27, f30844cb-8b26-4f61-88f9-32c0841b94fd
z:\hap\1978\26\183.pdf, 1978, 26, 1027c9b0-1497-4b20-b29c-d4d2de6104f0
z:\hap\1978\21\10.pdf, 1978, 21, 1d21d2c7-0dd4-4358-888b-f97c75e21e73
z:\hap\1978\20\176.pdf, 1978, 20, 178778fa-1017-4c27-aedd-da0c3d0439ba
z:\hap\1978\23\110.pdf, 1978, 23, 78445487-a08a-4a60-bf4a-284e3424f446
z:\hap\1978\22\100.pdf, 1978, 22, a882be79-cccd-4a91-97ca-a683c88bc6e9
z:\hap\1993\30\201.pdf, 1993, 30, 63be7fc8-dd7f-4318-bdf2-1eaec3e13aae
z:\hap\1995\23\164.pdf, 1995, 23, 32e2add7-d003-48fe-9352-7964207c4de2
z:\hap\1983\30\202.pdf, 1983, 30, b99be2b0-cf9c-4216-9084-6031857f5cd6
z:\hap\1991\34\477.pdf, 1991, 34, 3d2cd008-af33-4a9f-aaa9-f7c5abd71bbc
z:\hap\1978\26E\205.pdf, 1978, 26E, 6591ffb8-1127-4fbf-96ab-00a7bcf6ba81
z:\hap\1990\29\70.pdf, 1990, 29, dd0628ab-02f8-466d-b8a9-79112a1bf630
z:\hap\1978\8\10.pdf, 1978, 8, 0570f282-39cb-4766-9547-86b617ae37c5
z:\hap\1978\9\109.pdf, 1978, 9, 998ebac8-7783-4e3b-932a-0f4b7b5e7ca5
z:\hap\1978\6\114.pdf, 1978, 6, 698142da-940c-4ac7-88e4-c226e12bace1
z:\hap\1978\7\181.pdf, 1978, 7, 5384451f-184c-402a-8220-20eb249f1a82
z:\hap\1978\4\10.pdf, 1978, 4, 1350127d-898f-4c60-a327-91ab57c0ce41
z:\hap\1978\5\64.pdf, 1978, 5, 7ff72b99-5607-477d-bd37-2e5a3e635910
z:\hap\1990\27\31.pdf, 1990, 27, 10ec02c9-4b86-4669-aa93-a8f88cc563fc
z:\hap\1990\26\10.pdf, 1990, 26, 23d1dba9-5688-4776-a005-8c5a3edf2a7b
z:\hap\1990\25\347.pdf, 1990, 25, 2fb3b52b-6f07-405a-81cb-986f6449ce88
z:\hap\1978\1\174.pdf, 1978, 1, b9cb7061-daf6-4c1b-9838-9ba0e69fb3b9
z:\hap\1993\26\100.pdf, 1993, 26, 05f1671a-5d0a-4f2c-9a46-a33dfd1f3016
z:\hap\1993\27\139.pdf, 1993, 27, cafcf234-c2d0-48c2-8dee-dd09921ca6ce
z:\hap\1993\24\41.pdf, 1993, 24, 4e28d868-fe22-48ab-bd38-3998e5b0c730
z:\hap\1993\25\129.pdf, 1993, 25, 57658d3c-94b0-49b4-a0c9-6e659640f501
z:\hap\1990\8\103.pdf, 1990, 8, 84c64dfc-867d-4fb9-89cd-8a447abf77da
z:\hap\1990\9\134.pdf, 1990, 9, 81518695-831f-41cf-9b33-2cb1c648a8e2
z:\hap\1993\20\135.pdf, 1993, 20, 09082ec8-5baa-4ed1-b6dd-dd453ca22efd
z:\hap\1993\21\100.pdf, 1993, 21, d6470396-b4dc-4a35-8aa0-27be2a3faad3
z:\hap\1990\4\205.pdf, 1990, 4, 33952d30-3071-472f-9ad7-0a6e6a1471b9
z:\hap\1990\5\185.pdf, 1990, 5, 71a272a8-f4b3-44d8-9cad-b944ad4a93fc
z:\hap\1990\6\38.pdf, 1990, 6, a555417d-0552-4e01-b3f2-233e5e380484
z:\hap\1990\7\100.pdf, 1990, 7, 6cc64531-da11-4af1-99af-2ef73cfdb5d6
z:\hap\1990\1\247.pdf, 1990, 1, b2660c0d-84f4-49a2-b689-8c336073c315
z:\hap\1993\28\172.pdf, 1993, 28, 4c052ca5-c36d-4f97-9b59-82f62cb44160
z:\hap\1990\3\222.pdf, 1990, 3, 2d21b93a-58e0-47e7-a263-aeffbcab64d6
z:\hap\1977\19\113.pdf, 1977, 19, cec9ca5c-23ec-43ad-a97b-2c1310ae423c
z:\hap\1977\18\1.pdf, 1977, 18, f5ddb82e-791a-4983-941c-f4dac8c55bc6
z:\hap\1977\11\126.pdf, 1977, 11, 2fedb022-6298-45f8-bf47-4f2f75484c6d
z:\hap\1977\10\100.pdf, 1977, 10, 24b4a3aa-1ae2-40e5-8e82-0eae46b01227
z:\hap\1977\13\100.pdf, 1977, 13, 814240fb-d22c-420b-8005-99ddce8b604f
z:\hap\1977\12\161.pdf, 1977, 12, ff625353-2c2a-43c4-96d7-e601e03696db
z:\hap\1977\15\10.pdf, 1977, 15, 1405eabc-457b-4624-ad99-c7a77fe69b39
z:\hap\1977\14\154.pdf, 1977, 14, 1076a36b-86a2-4ce4-9482-b4cddc990ecb
z:\hap\1977\17\100.pdf, 1977, 17, a581a9c6-bdf4-4fa1-b26a-b8d69207a158
z:\hap\1977\16\100.pdf, 1977, 16, 8091eb4b-e076-4572-b944-d53f86caebc3
z:\hap\1987\29\1270.pdf, 1987, 29, 41935c24-8f89-420e-a209-cacf96e74a6f
z:\hap\1987\28\1281.pdf, 1987, 28, 41a30c10-e0c8-4dbb-8fb5-6ec5a253106f
z:\hap\1987\25\1350.pdf, 1987, 25, accd365c-deb0-4add-8989-2844427d7f87
z:\hap\1968\19\7771.pdf, 1968, 19, 04fbce13-95fe-411d-9931-dbaedb762c3f
z:\hap\1968\18\9791.pdf, 1968, 18, f6b9455e-bbc9-4e7b-a62c-39309ad70138
z:\hap\1955\3\5001.pdf, 1955, 3, 66b75f04-c830-49df-ae86-9916490fb6e1
z:\hap\1968\11\9564.pdf, 1968, 11, 5899f233-892b-4b92-9bc5-d3ab940844a9
z:\hap\1968\10\8728.pdf, 1968, 10, 8082cfd8-838a-4bd8-95b4-9322ba3ed0d4
z:\hap\1968\13\9743.pdf, 1968, 13, cc5992c0-c15e-4fa4-a54a-d2aeed7ffa4d
z:\hap\1968\12\8366.pdf, 1968, 12, 7861d519-2834-4aeb-968c-7623c16a223e
z:\hap\1968\15\8274.pdf, 1968, 15, c7243a34-4da2-42b8-8c4f-4ebbae974f31
z:\hap\1968\14\8307.pdf, 1968, 14, eda63033-7611-4d5d-bcf9-72821c42733a
z:\hap\1968\17\7735.pdf, 1968, 17, 2fbe5c4c-6879-4a28-9b6e-6bcbf8d4e49b
z:\hap\1968\16\8238.pdf, 1968, 16, 320a5ec1-0c5e-4340-b442-70987eec23d9
z:\hap\1968\1\8503.pdf, 1968, 1, 6a49794e-162a-4d4e-b7f4-be003f7e41d9
z:\hap\1968\3\9425.pdf, 1968, 3, 4c70a1e1-d12b-4848-9494-cc0df5bbdc9f
z:\hap\1968\2\8545.pdf, 1968, 2, d18ca212-50ba-412d-aaf3-4a8bffe28d12
z:\hap\1968\5\9700.pdf, 1968, 5, 90212b07-1128-405d-9748-eae9f08fbe9d
z:\hap\1968\4\9465.pdf, 1968, 4, e887b7c9-4ac6-4760-a2be-0d61c5e5e8c4
z:\hap\1968\7\8601.pdf, 1968, 7, 9a69bcd8-c7e3-456a-948a-431f6aa20594
z:\hap\1968\6\9654.pdf, 1968, 6, acd65deb-1c34-49dd-9e80-2765bd4fe882
z:\hap\1968\9\8688.pdf, 1968, 9, 3e7b6d53-8dcc-4ca6-88ce-eee236835500
z:\hap\1968\8\8648.pdf, 1968, 8, 8bfc5d13-f84f-4026-a39a-0ed35c286e1f
z:\hap\1984\3\2164.pdf, 1984, 3, 23daf4a1-10a2-45cf-8dc0-4ac915ae751c
z:\hap\1984\2\5432.pdf, 1984, 2, bf144e4d-79e6-4d3e-8779-49cb08c65ecf
z:\hap\1984\1\5444.pdf, 1984, 1, d8a65f06-54fe-4666-9faa-273ecaf9d57a
z:\hap\1984\7\4757.pdf, 1984, 7, 48cdbae6-ac0a-4057-9028-14a5cc885bac
z:\hap\1984\6\2432.pdf, 1984, 6, c38d067c-0906-46ac-a98a-0e7a3e6b9d4a
z:\hap\1984\5\2411.pdf, 1984, 5, 9f9ac15d-d3a7-4661-b809-384d7231d332
z:\hap\1984\4\2392.pdf, 1984, 4, 28cd9203-a194-4cbf-be78-1e39284e873e
z:\hap\1984\9\4815.pdf, 1984, 9, 59e3c150-04d4-4c57-9230-bacc42178db3
z:\hap\1984\8\4783.pdf, 1984, 8, 29aa546a-c1a9-41ab-b1f5-572d8c9e8f99
z:\hap\1988\13\6317.pdf, 1988, 13, e810e825-94b7-4bcb-b046-de8d1d197d39
z:\hap\1988\12\6364.pdf, 1988, 12, 3734b5c2-d90c-4712-9818-69115a2ea4d0
z:\hap\1988\11\6450.pdf, 1988, 11, 93d5ee4b-0633-4fe0-9531-89c1cfe5f2e4
z:\hap\1988\10\6488.pdf, 1988, 10, bbd9ff4d-eb4a-450b-8ce3-6b203914eaa8
z:\hap\1988\14\6268.pdf, 1988, 14, 7d402c4f-9841-4030-96ee-296e42281118
z:\hap\1986\10\158.pdf, 1986, 10, f80624ec-613d-45e1-b035-7bdf72327f3d
z:\hap\1955\10\5118.pdf, 1955, 10, 5e43e73b-b51c-4d5f-8d91-768ec5f47592
z:\hap\1989\29\23.pdf, 1989, 29, 77cca356-9105-428e-9388-ca96a8dc5c87
z:\hap\1989\28\44.pdf, 1989, 28, 917131f6-e510-4159-a8a5-cdd10500224a
z:\hap\1989\25\1.pdf, 1989, 25, 13d5f0cd-2e93-4dd6-856c-213a367b31cd
z:\hap\1989\24\30.pdf, 1989, 24, 6e92e989-d043-4e67-823d-30790fcd4694
z:\hap\1985\30\201.pdf, 1985, 30, f03279a1-468a-4a55-9e10-eff16d00d5ec
z:\hap\1986\16\112.pdf, 1986, 16, d160bdb8-0b4c-4452-8bef-0b63371e3da9
z:\hap\1989\21\123.pdf, 1989, 21, 9ef30b45-491d-47c8-afdf-85e1b96a3a68
z:\hap\1989\20\157.pdf, 1989, 20, 000b3b38-fa2c-4a87-9f8c-b844d6c1d9ec
z:\hap\1989\23\59.pdf, 1989, 23, 22b9e220-b90f-4206-b798-7dc97ee983c8
z:\hap\1989\22\100.pdf, 1989, 22, 3edd27f9-0598-4318-a1da-a6d522c5f961
z:\hap\1995\10\193.pdf, 1995, 10, 8e6c1440-6477-430e-bbd9-4a2713243f3d
z:\hap\1984\30\4870.pdf, 1984, 30, cc947c41-a48c-46e6-97f3-b9c640192ac8
z:\hap\1995\37\53.pdf, 1995, 37, 3fb0e51d-3023-461c-86e2-a41a33029d60
z:\hap\1995\36\39.pdf, 1995, 36, b89ce644-6449-4993-84ce-df692b898b29
z:\hap\1995\35\26.pdf, 1995, 35, b55cc935-02e5-4e7b-a8c4-d7897b8bebf7
z:\hap\1995\34\13.pdf, 1995, 34, 01b67835-7ef7-4877-adfb-20a031e0949a
z:\hap\1995\33\1.pdf, 1995, 33, 5cae9b8d-cb85-4672-970a-6731e30aa508
z:\hap\1995\32\117.pdf, 1995, 32, 9cdc1c4d-39b7-416f-b895-d6af61d62d5b
z:\hap\1995\31\100.pdf, 1995, 31, 7793e76c-d0ef-4e45-92ee-4559e279549b
z:\hap\1995\30\80.pdf, 1995, 30, 15dc5ff5-49ae-49e8-961e-fab5b2eb16e6
z:\hap\1983\23\185.pdf, 1983, 23, d0a7a131-1dc1-457a-8442-56aff7d50250
z:\hap\1983\22\142.pdf, 1983, 22, f84a16c2-62bf-4898-b370-366c6151ebbb
z:\hap\1983\21\100.pdf, 1983, 21, 6bb0d6ae-6c36-4863-9d85-a0cfc2bf6de7
z:\hap\1983\20\171.pdf, 1983, 20, 04e6bdf8-05b6-4aac-89fe-00cbe586c06a
z:\hap\1983\27\192.pdf, 1983, 27, a1cf9d5d-a8ee-4cc4-8641-30a703515f8f
z:\hap\1981\27\823.pdf, 1981, 27, ce1059c6-a8dd-45ed-b48e-c35a65f6b3d1
z:\hap\1983\25\152.pdf, 1983, 25, b39972b8-7deb-4039-9e49-8b191295d74b
z:\hap\1995\38\66.pdf, 1995, 38, c58265f1-c76b-4f63-91c9-cd0289d3ceea
z:\hap\1980\26\203.pdf, 1980, 26, e4f9ab44-cb99-43ab-a535-45f1d2217b71
z:\hap\1980\27\79.pdf, 1980, 27, 52737e81-1ae7-4d03-8217-4ad9646c0ec8
z:\hap\1980\24\57.pdf, 1980, 24, 61f16ba3-7e3f-4799-a7d5-22f2db46e1fe
z:\hap\1980\25\182.pdf, 1980, 25, 9178e679-b571-42fd-aaac-58fc2582535f
z:\hap\1980\22\1.pdf, 1980, 22, 3c5575d0-33c5-4c26-90b1-10322ff52562
z:\hap\1980\23\34.pdf, 1980, 23, 396c309e-c7b4-469e-8793-31de9a7fc15f
z:\hap\1980\20\43.pdf, 1980, 20, c7dfa5da-ba53-451a-8798-9e4c73b8c2a4
z:\hap\1980\21\155.pdf, 1980, 21, 8ec51529-b9ca-450e-8689-26248badc319
z:\hap\1986\24\101.pdf, 1986, 24, 07c15f73-4379-49e1-a963-d6fda6ee4be8
z:\hap\1989\27\125.pdf, 1989, 27, f8e7e108-7908-4443-a5f7-2c4875400cd4
z:\hap\1980\28\100.pdf, 1980, 28, b2e9c620-13dc-43d7-8bd4-4b1410f056e4
z:\hap\1980\29\108.pdf, 1980, 29, 37276731-7966-48d9-bd87-575b21f84e42
z:\hap\1987\12\7781.pdf, 1987, 12, 12bd34dd-9294-4f1c-ad87-030030b39e34
z:\hap\1987\13\8333.pdf, 1987, 13, faba3918-4bfb-47dd-b68d-e0da533d4af2
z:\hap\1987\10\7896.pdf, 1987, 10, 0035870b-15ef-4bfb-a25a-891262be6991
z:\hap\1989\26\109.pdf, 1989, 26, ec132bc4-fb3c-4fe1-89ae-4b4b7ddbac6d
z:\hap\1987\16\1761.pdf, 1987, 16, d42e2b77-573f-4b2e-8095-56b1f8d4b303
z:\hap\1986\26\169.pdf, 1986, 26, 5ab268af-831f-4326-8891-1b9b7bf0781a
z:\hap\1987\14\7730.pdf, 1987, 14, 031a472d-7fb0-4777-bf9c-d197c6b810e1
z:\hap\1987\15\8380.pdf, 1987, 15, 861e02ff-c1a9-437f-ad5e-b4dbd29dbe44
z:\hap\1987\18\1814.pdf, 1987, 18, cc8138fc-b9ce-4d59-aa70-e30b5bb1ab50
z:\hap\1986\27\178.pdf, 1986, 27, 9d0915e5-962a-4ae6-b665-c95610480651
z:\hap\1981\25\774.pdf, 1981, 25, 56e596ac-5a97-409e-9c3c-0aadd7f82ded
z:\hap\1986\33\10.pdf, 1986, 33, 200fe2ec-c5b7-46ba-8437-9bf053e66a0f
z:\hap\1986\32\17.pdf, 1986, 32, 7f80fb49-bfbc-4ab9-bae3-5a877694c7c7
z:\hap\1986\31\180.pdf, 1986, 31, 4414f3b4-f42e-4508-92f3-c27b0cd4faaf
z:\hap\1986\30\137.pdf, 1986, 30, f1bfa9ef-076c-4dc1-af39-5724392d6c55
z:\hap\1981\24\757.pdf, 1981, 24, 500943e0-e0e9-4f87-a308-aa135a824fbe
z:\hap\1991\28\741.pdf, 1991, 28, cf99cac5-ced4-4569-b62d-290ec2c35d95
z:\hap\1991\29\771.pdf, 1991, 29, 750fae92-0f5e-4395-a412-3e4386f99b23
z:\hap\1991\24\410.pdf, 1991, 24, af2dd502-c729-4332-9749-21bb042a0097
z:\hap\1991\25\307.pdf, 1991, 25, 9d3b0bd2-fba6-42a0-8b53-51543b10210a
z:\hap\1991\26\290.pdf, 1991, 26, c0bfb8b5-64eb-4f70-a6d9-b70d8edb4faa
z:\hap\1991\27\324.pdf, 1991, 27, 9d8ea6de-15b6-49df-9518-f33278c7a3a9
z:\hap\1991\20\608.pdf, 1991, 20, db916abc-6170-4de8-b336-eaea934b0614
z:\hap\1991\21\225.pdf, 1991, 21, 2a4b5103-8f48-4fd1-b696-c69b98a7bac8
z:\hap\1991\22\648.pdf, 1991, 22, 327c843d-9421-41be-8172-3dc9b874d5ab
z:\hap\1991\23\259.pdf, 1991, 23, a03f7bbd-e0d1-4a13-86e7-ee29c4cfb349
z:\hap\1958\10\5006.pdf, 1958, 10, 04f77089-e953-49e5-b535-76a77fb8dac7
z:\hap\1975\17\4633.pdf, 1975, 17, 83c895e6-c813-4952-a3b2-feda0c92c79a
z:\hap\1975\16\4668.pdf, 1975, 16, 81406c02-b400-40fc-aee2-28ff2d78f17f
z:\hap\1975\15\4704.pdf, 1975, 15, 0719d209-9aba-42a9-b917-1c524b06a315
z:\hap\1975\14\4743.pdf, 1975, 14, 61868a26-87cd-4cd1-aa96-ed1f68822b21
z:\hap\1975\13\10.pdf, 1975, 13, 12abc2c6-cde1-4163-bf60-cde7dde4c911
z:\hap\1975\12\4809.pdf, 1975, 12, 761af878-957a-4cf3-83ed-ae7bcff8a996
z:\hap\1975\11\4520.pdf, 1975, 11, 0f9924d1-177f-4cbf-ba21-5e99fb9e7c81
z:\hap\1975\10\4491.pdf, 1975, 10, 7ef3fa2a-bbc1-4685-8303-eed8c06fd521
z:\hap\1975\19\4562.pdf, 1975, 19, 152db073-b810-4429-82a6-44b521b62ef5
z:\hap\1975\18\4597.pdf, 1975, 18, 37eea1da-d277-400b-aa3b-2b32a22a5e12
z:\hap\1978\36\192.pdf, 1978, 36, 8bc55e4a-1fa8-4930-91a6-7a9723a5e008
z:\hap\1978\34\149.pdf, 1978, 34, 9bf54925-b90f-4fec-a9bb-2793aa24470f
z:\hap\1978\35\174.pdf, 1978, 35, 22b0b003-a4dc-4ef9-90f9-4b76201331ca
z:\hap\1978\32\100.pdf, 1978, 32, 7a2cd9a7-c27f-4528-be54-c689d000ba7e
z:\hap\1978\33\106.pdf, 1978, 33, f16860df-e667-4be7-8907-54a197c35989
z:\hap\1978\30\172.pdf, 1978, 30, c51194c0-999f-4dc7-916c-c98335919e0f
z:\hap\1978\31\10.pdf, 1978, 31, 96349125-38e2-4da1-bc85-b401ebe8e284
z:\hap\1998\10\10.pdf, 1998, 10, 19f1015c-506a-4565-92a8-890b71de7e68
z:\hap\1991\11\904.pdf, 1991, 11, 5df9beef-28ab-4f40-90f2-33417cad3762
z:\hap\1981\20\675.pdf, 1981, 20, 9c608661-1cf2-4481-89df-6f7f31b49130
z:\hap\1998\4\10.pdf, 1998, 4, 3e163bee-3a18-4cdb-96e6-5985eff34a0b
z:\hap\1998\5\115.pdf, 1998, 5, 568e200c-695c-47e4-8238-730c1394fd63
z:\hap\1998\6\157.pdf, 1998, 6, 9249af1e-1af7-475e-af9a-474a40879936
z:\hap\1998\7\119.pdf, 1998, 7, cffade8a-a633-4cc7-9bd4-533d21493f4b
z:\hap\1998\2\100.pdf, 1998, 2, 9af29c2e-a33f-4bc8-b6a8-19267a86ea72
z:\hap\1998\3\40.pdf, 1998, 3, 1d4df019-89c0-4beb-ba72-d32c216becd2
z:\hap\1998\8\100.pdf, 1998, 8, 7aa5c83f-e367-4b5d-960a-9395cef9a50d
z:\hap\1998\9\45.pdf, 1998, 9, 496da7db-31c3-4eb3-92fc-54408901bb18
z:\hap\1986\1\46.pdf, 1986, 1, 59c33e06-6147-4128-af78-c78c4f29bf47
z:\hap\1991\10\377.pdf, 1991, 10, 725e86d1-1f3a-486c-bac4-4566f6049db0
z:\hap\1986\3\32.pdf, 1986, 3, 37897875-5ba7-49b7-a920-78c2d43e54e0
z:\hap\1986\2\53.pdf, 1986, 2, f6f205fb-994a-4b59-ab82-2865978524c3
z:\hap\1986\5\10.pdf, 1986, 5, a1e375e7-c923-4ec0-a910-61618e63cbc1
z:\hap\1986\4\191.pdf, 1986, 4, 6ac333c0-49c7-4333-9f32-bd0d9599fffe
z:\hap\1986\7\26.pdf, 1986, 7, b96399ba-ece0-46fb-8b10-4740ab87a158
z:\hap\1986\6\1.pdf, 1986, 6, e35781fa-296a-4ee7-a26f-7ca92a680d3e
z:\hap\1986\9\56.pdf, 1986, 9, bda64874-2c14-4847-b72c-f4629909dbcb
z:\hap\1986\8\100.pdf, 1986, 8, 3e52e47f-27b6-4217-8f29-529f6104a9e8
z:\hap\1980\68\45.pdf, 1980, 68, 51685dd1-8db6-41bd-9092-a2a5d5ac9612
z:\hap\1980\69\34.pdf, 1980, 69, fb1ccc22-2c4c-4c45-bb9a-e555e63ae803
z:\hap\1990\30\79.pdf, 1990, 30, b6e99793-346e-4e58-81bb-c1e4f28ac4ae
z:\hap\1980\62\169.pdf, 1980, 62, 5d4a4172-71e4-4fd5-84e5-ec91a086f4c7
z:\hap\1980\63\191.pdf, 1980, 63, 4fa95e6e-3f61-4bb5-85fa-12e1ae94862f
